CVSS,Note#,Priority,Title,cpe,cve_id,cvss,cvss_severity,cvss_version,cweId,datePublished,dateUpdated,descriptions,epss,epss_l,kev,kev_source,note_id,percentile,priority,priority_l,product,product_l,ransomware,sap_note_year,vector,vendor
5.9,CVE-2018-2439,Medium,"The SAP Internet Graphics Server (IGS), 7.20, 7.20EXT, 7.45, 7.49, 7.53, has insufficient request validation (for example, where the request is validated for authenticity and validity) and under certain conditions, will process invalid requests. Several areas of the SAP Internet Graphics Server (IGS) did not require sufficient input validation. Namely, the SAP Internet Graphics Server (IGS) HTTP and RFC listener, SAP Internet Graphics Server (IGS) portwatcher when registering a portwatcher to the multiplexer and the SAP Internet Graphics Server (IGS) multiplexer had insufficient input validation and thus allowing a malformed data packet to cause a crash.",cpe:2.3:a:sap:internet_graphics_server:7.20:*:*:*:*:*:*:*,CVE-2018-2439,5.9,MEDIUM,CVSS 3.0,CWE-20,2018-07-10T18:00:00,2025-12-20,"The SAP Internet Graphics Server (IGS), 7.20, 7.20EXT, 7.45, 7.49, 7.53, has insufficient request validation (for example, where the request is validated for authenticity and validity) and under certain conditions, will process invalid requests. Several areas of the SAP Internet Graphics Server (IGS) did not require sufficient input validation. Namely, the SAP Internet Graphics Server (IGS) HTTP and RFC listener, SAP Internet Graphics Server (IGS) portwatcher when registering a portwatcher to the multiplexer and the SAP Internet Graphics Server (IGS) multiplexer had insufficient input validation and thus allowing a malformed data packet to cause a crash.",0.00352,0.00352,,VULNCHECK,[],0.7192,Priority 4,D,internet_graphics_server, SAP Internet Graphics Server (IGS),,2018,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,sap
4.4,CVE-2018-2440,Medium,Under certain circumstances SAP Dynamic Authorization Management (DAM) by NextLabs (Java Policy Controller versions 7.7 and 8.5) exposes sensitive information in the application logs.,cpe:2.3:a:sap:dynamic_authorization_management:7.7:*:*:*:*:*:*:*,CVE-2018-2440,4.4,MEDIUM,CVSS 3.0,CWE-532,2018-07-10T18:00:00,2025-12-20,Under certain circumstances SAP Dynamic Authorization Management (DAM) by NextLabs (Java Policy Controller versions 7.7 and 8.5) exposes sensitive information in the application logs.,0.00044,0.00044,,VULNCHECK,['2664767'],0.14858,Priority 4,D,dynamic_authorization_management,SAP Dynamic Authorization Management (DAM) by NextLabs (Java Policy Controller versions) ,,2018,CVSS:3.0/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,sap
5.5,CVE-2018-2441,Medium,"Under certain conditions the SAP Change and Transport System (ABAP), SAP KERNEL 32 NUC, SAP KERNEL 32 Unicode, SAP KERNEL 64 NUC, SAP KERNEL 64 Unicode 7.21, 7.21EXT, 7.22 and 7.22EXT; SAP KERNEL 7.21, 7.22, 7.45, 7.49, 7.53 and 7.73, allows an attacker to transport information which would otherwise be restricted.",cpe:2.3:a:sap:sap_kernel:7.21:*:*:*:*:*:*:*,CVE-2018-2441,5.5,MEDIUM,CVSS 3.0,,2018-08-14T16:00:00,2025-12-20,"Under certain conditions the SAP Change and Transport System (ABAP), SAP KERNEL 32 NUC, SAP KERNEL 32 Unicode, SAP KERNEL 64 NUC, SAP KERNEL 64 Unicode 7.21, 7.21EXT, 7.22 and 7.22EXT; SAP KERNEL 7.21, 7.22, 7.45, 7.49, 7.53 and 7.73, allows an attacker to transport information which would otherwise be restricted.",0.00119,0.00119,,VULNCHECK,[],0.47058,Priority 4,D,sap_kernel,SAP Change and Transport System (ABAP),,2018,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:N,sap
8.8,CVE-2018-2442,High,"In SAP BusinessObjects Business Intelligence, versions 4.0, 4.1 and 4.2, while viewing a Web Intelligence report from BI Launchpad, the user session details captured by an HTTP analysis tool could be reused in a HTML page while the user session is still valid.",cpe:2.3:a:sap:businessobjects_business_intelligence:4.0:*:*:*:*:*:*:*,CVE-2018-2442,8.8,HIGH,CVSS 3.0,CWE-352,2018-08-14T16:00:00,2025-12-20,"In SAP BusinessObjects Business Intelligence, versions 4.0, 4.1 and 4.2, while viewing a Web Intelligence report from BI Launchpad, the user session details captured by an HTTP analysis tool could be reused in a HTML page while the user session is still valid.",0.00295,0.00295,,VULNCHECK,['2407193'],0.6917,Priority 2,D,businessobjects_business_intelligence,SAP BusinessObjects Business Intelligence,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,sap
6.1,CVE-2018-2444,Medium,"SAP BusinessObjects Financial Consolidation, versions 10.0, 10.1, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability.",cpe:2.3:a:sap:businessobjects_financial_consolidation:10.0:*:*:*:*:*:*:*,CVE-2018-2444,6.1,MEDIUM,CVSS 3.0,CWE-79,2018-08-14T16:00:00,2025-12-20,"SAP BusinessObjects Financial Consolidation, versions 10.0, 10.1, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability.",0.00105,0.00105,,VULNCHECK,[],0.44326,Priority 2,D,businessobjects_financial_consolidation,SAP BusinessObjects Financial Consolidation,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,sap
9.6,CVE-2018-2445,Critical,"AdminTools in SAP BusinessObjects Business Intelligence, versions 4.1, 4.2, allows an attacker to manipulate the vulnerable application to send crafted requests on behalf of the application, resulting in a Server-Side Request Forgery (SSRF) vulnerability.",cpe:2.3:a:sap:businessobjects_business_intelligence:4.1:*:*:*:*:*:*:*,CVE-2018-2445,9.6,CRITICAL,CVSS 3.0,CWE-918,2018-08-14T16:00:00,2025-12-20,"AdminTools in SAP BusinessObjects Business Intelligence, versions 4.1, 4.2, allows an attacker to manipulate the vulnerable application to send crafted requests on behalf of the application, resulting in a Server-Side Request Forgery (SSRF) vulnerability.",0.00119,0.00119,,VULNCHECK,[],0.47058,Priority 2,D,businessobjects_business_intelligence,SAP BusinessObjects Business Intelligence Platform,,2018,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:N,sap
7.5,CVE-2018-2446,High,"Admin tools in SAP BusinessObjects Business Intelligence, versions 4.1, 4.2, allow an unauthenticated user to read sensitive information (server name), hence leading to an information disclosure.",cpe:2.3:a:sap:businessobjects_business_intelligence:4.1:-:*:*:*:*:*:*,CVE-2018-2446,7.5,HIGH,CVSS 3.1,,2018-08-14T16:00:00,2025-12-20,"Admin tools in SAP BusinessObjects Business Intelligence, versions 4.1, 4.2, allow an unauthenticated user to read sensitive information (server name), hence leading to an information disclosure.",0.00164,0.00164,,VULNCHECK,['2633846'],0.53934,Priority 2,D,businessobjects_business_intelligence,SAP BusinessObjects Business Intelligence,,2018,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,sap
6.5,CVE-2018-2447,Medium,"SAP BusinessObjects Business Intelligence (Launchpad Web Intelligence), version 4.2, allows an attacker to execute crafted InfoObject queries, exposing the CMS InfoObjects database.",cpe:2.3:a:sap:businessobjects_business_intelligence:4.2:*:*:*:*:*:*:*,CVE-2018-2447,6.5,MEDIUM,CVSS 3.0,CWE-89,2018-08-14T16:00:00,2025-12-20,"SAP BusinessObjects Business Intelligence (Launchpad Web Intelligence), version 4.2, allows an attacker to execute crafted InfoObject queries, exposing the CMS InfoObjects database.",0.00102,0.00102,,VULNCHECK,[],0.43316,Priority 2,D,businessobjects_business_intelligence,SAP BusinessObjects Business Intelligence,,2018,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,sap
5.3,CVE-2018-2448,Medium,"Under certain conditions SAP SRM-MDM (CATALOG versions 3.0, 7.01, 7.02) utilities functionality allows an attacker to access information of user existence which would otherwise be restricted.",cpe:2.3:a:sap:supplier_relationship_management_mdm_catalog:3.0:*:*:*:*:*:*:*,CVE-2018-2448,5.3,MEDIUM,CVSS 3.0,,2018-08-14T16:00:00,2025-12-20,"Under certain conditions SAP SRM-MDM (CATALOG versions 3.0, 7.01, 7.02) utilities functionality allows an attacker to access information of user existence which would otherwise be restricted.",0.00134,0.00134,,VULNCHECK,[],0.49603,Priority 4,D,supplier_relationship_management_mdm_catalog,SAP SRM-MDM CATALOG,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,sap
8.6,CVE-2018-2449,High,"SAP SRM MDM Catalog versions 3.73, 7.31, 7.32 in (SAP NetWeaver 7.3) - import functionality does not perform authentication checks for valid repository user. This is an unauthenticated functionality that you can use on windows machines to do SMB relaying.",cpe:2.3:a:sap:supplier_relationship_management_mdm_catalog:3.73:*:*:*:*:*:*:*,CVE-2018-2449,8.6,HIGH,CVSS 3.0,CWE-287,2018-08-14T16:00:00,2025-12-20,"SAP SRM MDM Catalog versions 3.73, 7.31, 7.32 in (SAP NetWeaver 7.3) - import functionality does not perform authentication checks for valid repository user. This is an unauthenticated functionality that you can use on windows machines to do SMB relaying.",0.00262,0.00262,,VULNCHECK,[],0.65428,Priority 2,D,supplier_relationship_management_mdm_catalog,SAP Supplier Relationship Management Master Data Management Catalog,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H,sap
7.2,CVE-2018-2450,High,"SAP MaxDB (liveCache), versions 7.8 and 7.9, allows an attacker who gets DBM operator privileges to execute crafted database queries and therefore read, modify or delete sensitive data from database.",cpe:2.3:a:sap:maxdb:7.8:*:*:*:*:*:*:*,CVE-2018-2450,7.2,HIGH,CVSS 3.0,CWE-89,2018-08-14T16:00:00,2025-12-20,"SAP MaxDB (liveCache), versions 7.8 and 7.9, allows an attacker who gets DBM operator privileges to execute crafted database queries and therefore read, modify or delete sensitive data from database.",0.002,0.002,,VULNCHECK,['2660005'],0.58094,Priority 2,D,maxdb,SAP MaxDB (liveCache),,2018,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,sap
6.6,CVE-2018-2451,Medium,"XS Command-Line Interface (CLI) user sessions with the SAP HANA Extended Application Services (XS), version 1, advanced server may have an unintentional prolonged period of validity. Consequently, a platform user could access controller resources via active CLI session even after corresponding authorizations have been revoked meanwhile by an administrator user. Similarly, an attacker who managed to gain access to the platform user's session might misuse the session token even after the session has been closed.",cpe:2.3:a:sap:hana_extended_application_services:1.0:*:*:*:*:*:*:*,CVE-2018-2451,6.6,MEDIUM,CVSS 3.0,CWE-613,2018-08-14T16:00:00,2025-12-20,"XS Command-Line Interface (CLI) user sessions with the SAP HANA Extended Application Services (XS), version 1, advanced server may have an unintentional prolonged period of validity. Consequently, a platform user could access controller resources via active CLI session even after corresponding authorizations have been revoked meanwhile by an administrator user. Similarly, an attacker who managed to gain access to the platform user's session might misuse the session token even after the session has been closed.",0.00307,0.00307,,VULNCHECK,[],0.69814,Priority 2,D,hana_extended_application_services,SAP HANA Extended Application Services,,2018,CVSS:3.0/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,sap
6.1,CVE-2018-2452,Medium,"The logon application of SAP NetWeaver AS Java 7.10 to 7.11, 7.20, 7.30, 7.31, 7.40, 7.50 does not sufficiently encode user-controlled inputs, resulting in a cross-site scripting (XSS) vulnerability.",cpe:2.3:a:sap:netweaver_application_server_java:7.10:*:*:*:*:*:*:*,CVE-2018-2452,6.1,MEDIUM,CVSS 3.1,CWE-79,2018-09-11T15:00:00,2025-12-20,"The logon application of SAP NetWeaver AS Java 7.10 to 7.11, 7.20, 7.30, 7.31, 7.40, 7.50 does not sufficiently encode user-controlled inputs, resulting in a cross-site scripting (XSS) vulnerability.",0.00105,0.00105,,VULNCHECK,[],0.44326,Priority 2,D,netweaver_application_server_java,SAP NetWeaver AS Java,,2018,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,sap
8.8,CVE-2018-2454,High,"SAP Enterprise Financial Services, versions 6.05, 6.06, 6.16, 6.17, 6.18, 8.0 (in business function EAFS_BCA_BUSOPR_2) does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges.",cpe:2.3:a:sap:enterprise_financial_services:6.05:*:*:*:*:*:*:*,CVE-2018-2454,8.8,HIGH,CVSS 3.0,CWE-862,2018-09-11T15:00:00,2025-12-20,"SAP Enterprise Financial Services, versions 6.05, 6.06, 6.16, 6.17, 6.18, 8.0 (in business function EAFS_BCA_BUSOPR_2) does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges.",0.00226,0.00226,,VULNCHECK,[],0.60811,Priority 2,D,enterprise_financial_services,SAP Enterprise Financial Services,,2018,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,sap
8.8,CVE-2018-2455,High,"SAP Enterprise Financial Services, versions 6.05, 6.06, 6.16, 6.17, 6.18, 8.0 (in business function EAFS_BCA_BUSOPR_SEPA) does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges.",cpe:2.3:a:sap:enterprise_financial_services:6.05:*:*:*:*:*:*:*,CVE-2018-2455,8.8,HIGH,CVSS 3.0,CWE-862,2018-09-11T15:00:00,2025-12-20,"SAP Enterprise Financial Services, versions 6.05, 6.06, 6.16, 6.17, 6.18, 8.0 (in business function EAFS_BCA_BUSOPR_SEPA) does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges.",0.00226,0.00226,,VULNCHECK,[],0.60811,Priority 2,D,enterprise_financial_services,SAP Enterprise Financial Services,,2018,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,sap
6.5,CVE-2018-2457,Medium,"Under certain conditions SAP Adaptive Server Enterprise, version 16.0, allows some privileged users to access information which would otherwise be restricted.",cpe:2.3:a:sap:adaptive_server_enterprise:16.0:*:*:*:*:*:*:*,CVE-2018-2457,6.5,MEDIUM,CVSS 3.0,,2018-09-11T15:00:00,2025-12-20,"Under certain conditions SAP Adaptive Server Enterprise, version 16.0, allows some privileged users to access information which would otherwise be restricted.",0.00064,0.00064,,VULNCHECK,[],0.30709,Priority 2,D,adaptive_server_enterprise,SAP Adaptive Server Enterprise,,2018,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,sap
7.5,CVE-2018-2458,High,"Under certain conditions, Crystal Report using SAP Business One, versions 9.2 and 9.3, connection type allows an attacker to access information which would otherwise be restricted.",cpe:2.3:a:sap:business_one:9.2:*:*:*:*:*:*:*,CVE-2018-2458,7.5,HIGH,CVSS 3.0,,2018-09-11T15:00:00,2025-12-20,"Under certain conditions, Crystal Report using SAP Business One, versions 9.2 and 9.3, connection type allows an attacker to access information which would otherwise be restricted.",0.00156,0.00156,,VULNCHECK,['2670284'],0.52864,Priority 2,D,business_one,SAP Business One,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,sap
7.5,CVE-2018-2459,High,"Users of an SAP Mobile Platform (version 3.0) Offline OData application, which uses Offline OData-supplied delta tokens (which is on by default), occasionally receive some data values of a different user.",cpe:2.3:a:sap:mobile_platform:3.0:*:*:*:*:*:*:*,CVE-2018-2459,7.5,HIGH,CVSS 3.0,,2018-09-11T15:00:00,2025-12-20,"Users of an SAP Mobile Platform (version 3.0) Offline OData application, which uses Offline OData-supplied delta tokens (which is on by default), occasionally receive some data values of a different user.",0.00156,0.00156,,VULNCHECK,[],0.52864,Priority 2,D,mobile_platform,SAP Mobile Platform,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,sap
5.9,CVE-2018-2460,Medium,"SAP Business One Android application, version 1.2, does not verify the certificate properly for HTTPS connection. This allows attacker to do MITM attack.",cpe:2.3:a:sap:business_one:1.2:*:*:*:*:android:*:*,CVE-2018-2460,5.9,MEDIUM,CVSS 3.0,CWE-295,2018-09-11T15:00:00,2025-12-20,"SAP Business One Android application, version 1.2, does not verify the certificate properly for HTTPS connection. This allows attacker to do MITM attack.",0.00096,0.00096,,VULNCHECK,[],0.4191,Priority 4,D,business_one,SAP Business One Android application,,2018,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,sap
8.8,CVE-2018-2461,High,"Missing authorization check in SAP HCM Fiori ""People Profile"" (GBX01 HR version 6.0) for an authenticated user which may result in an escalation of privileges.",cpe:2.3:a:sap:people_profile:6.0:*:*:*:*:fiori:*:*,CVE-2018-2461,8.8,HIGH,CVSS 3.0,CWE-862,2018-09-11T15:00:00,2025-12-20,"Missing authorization check in SAP HCM Fiori ""People Profile"" (GBX01 HR version 6.0) for an authenticated user which may result in an escalation of privileges.",0.00226,0.00226,,VULNCHECK,['2673959'],0.60811,Priority 2,D,people_profile,GBX01 HR,,2018,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,sap
8.8,CVE-2018-2462,High,"In certain cases, BEx Web Java Runtime Export Web Service in SAP NetWeaver BI 7.30, 7.31. 7.40, 7.41, 7.50, does not sufficiently validate an XML document accepted from an untrusted source.",cpe:2.3:a:sap:netweaver:7.30:*:*:*:business_intelligence:*:*:*,CVE-2018-2462,8.8,HIGH,CVSS 3.0,CWE-20,2018-09-11T15:00:00,2025-12-20,"In certain cases, BEx Web Java Runtime Export Web Service in SAP NetWeaver BI 7.30, 7.31. 7.40, 7.41, 7.50, does not sufficiently validate an XML document accepted from an untrusted source.",0.00248,0.00248,,VULNCHECK,['2644279'],0.64276,Priority 2,D,netweaver,SAP NetWeaver BI,,2018,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,sap
8.6,CVE-2018-2463,High,"The Omni Commerce Connect API (OCC) of SAP Hybris Commerce, versions 6.*, is vulnerable to server-side request forgery (SSRF) attacks. This is due to a misconfiguration of XML parser that is used in the server-side implementation of OCC.",cpe:2.3:a:sap:hybris:*:*:*:*:*:*:*:*,CVE-2018-2463,8.6,HIGH,CVSS 3.0,CWE-918,2018-09-11T15:00:00,2025-12-20,"The Omni Commerce Connect API (OCC) of SAP Hybris Commerce, versions 6.*, is vulnerable to server-side request forgery (SSRF) attacks. This is due to a misconfiguration of XML parser that is used in the server-side implementation of OCC.",0.00156,0.00156,,VULNCHECK,[],0.52864,Priority 2,D,hybris,SAP Hybris Commerce,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,sap
6.1,CVE-2018-2464,Medium,"SAP WebDynpro Java, versions 7.20, 7.30, 7.31, 7.40, 7.50, does not sufficiently encode user-controlled inputs, resulting in a stored Cross-Site Scripting (XSS) vulnerability.",cpe:2.3:a:sap:netweaver:7.20:*:*:*:*:*:*:*,CVE-2018-2464,6.1,MEDIUM,CVSS 3.0,CWE-79,2018-09-11T15:00:00,2025-12-20,"SAP WebDynpro Java, versions 7.20, 7.30, 7.31, 7.40, 7.50, does not sufficiently encode user-controlled inputs, resulting in a stored Cross-Site Scripting (XSS) vulnerability.",0.00105,0.00105,,VULNCHECK,['2679378'],0.44326,Priority 2,D,netweaver,SAP WebDynpro,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,sap
7.5,CVE-2018-2465,High,"SAP HANA (versions 1.0 and 2.0) Extended Application Services classic model OData parser does not sufficiently validate XML. By exploiting, an unauthorized hacker can cause the database server to crash.",cpe:2.3:a:sap:hana:1.0:*:*:*:*:*:*:*,CVE-2018-2465,7.5,HIGH,CVSS 3.0,CWE-20,2018-09-11T15:00:00,2025-12-20,"SAP HANA (versions 1.0 and 2.0) Extended Application Services classic model OData parser does not sufficiently validate XML. By exploiting, an unauthorized hacker can cause the database server to crash.",0.0032,0.0032,,VULNCHECK,[],0.70481,Priority 2,D,hana,SAP HANA,,2018,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,sap
