cve_id,priority,epss,cvss,cvss_version,cvss_severity,kev,kev_source,cpe,vendor,product,vector,descriptions,product_l,epss_l,percentile,priority_l,cweId,_merge,year
CVE-2021-40496,Priority 4,0.00057,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_abap:700:*:*:*:*:*:*:*,sap,netweaver_abap,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"SAP Internet Communication framework (ICM) - versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, 755, 756, 785, allows an attacker with logon functionality, to exploit the authentication function by using POST and form field to repeat executions of the initial command by a GET request and exposing sensitive data. This vulnerability is normally exposed over the network and successful exploitation can lead to exposure of data like system details.",SAP NetWeaver AS ABAP and ABAP Platform,0.000570000,0.243900000,D,CWE-668,both,2021
CVE-2020-6369,Priority 4,0.00207,5.9,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:focused_run:9.7:*:*:*:*:*:*:*,sap,focused_run,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,"SAP Solution Manager and SAP Focused Run (update provided in WILY_INTRO_ENTERPRISE 9.7, 10.1, 10.5, 10.7), allows an unauthenticated attackers to bypass the authentication if the default passwords for Admin and Guest have not been changed by the administrator.This may impact the confidentiality of the service.",CA Introscope Enterprise Manager (Affected products: SAP Solution Manager and SAP Focused Run),0.002070000,0.590950000,D,Hard Coded Credentials,both,2021
CVE-2021-40503,Priority 2,0.00044,7.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:gui_for_windows:*:*:*:*:*:*:*:*,sap,gui_for_windows,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"An information disclosure vulnerability exists in SAP GUI for Windows - versions < 7.60 PL13, 7.70 PL4, which allows an attacker with sufficient privileges on the local client-side PC to obtain an equivalent of the user’s password. With this highly sensitive data leaked, the attacker would be able to logon to the backend system the SAP GUI for Windows was connected to and launch further attacks depending on the authorizations of the user.",SAP GUI for Windows,0.000440000,0.132380000,D,CWE-522,both,2021
CVE-2021-42062,Priority 4,0.00054,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:erp_human_capital_management:600:*:*:*:portugal:*:*:*,sap,erp_human_capital_management,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"SAP ERP HCM Portugal does not perform necessary authorization checks for a report that reads the payroll data of employees in a certain area. Since the affected report only reads the payroll information, the attacker can neither modify any information nor cause availability impacts.",SAP ERP HCM Portugal,0.000540000,0.234870000,D,CWE-862,both,2021
CVE-2021-40502,Priority 2,0.00104,8.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:commerce:1905.34:*:*:*:*:*:*:*,sap,commerce,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"SAP Commerce - versions 2105.3, 2011.13, 2005.18, 1905.34, does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. Authenticated attackers will be able to access and edit data from b2b units they do not belong to.",SAP Commerce,0.001040000,0.432910000,D,CWE-862,both,2021
CVE-2021-40504,Priority 4,0.00054,4.9,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:700:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:N,"A certain template role in SAP NetWeaver Application Server for ABAP and ABAP Platform - versions 700, 701, 702, 710, 711, 730, 731, 740, 750, 751, 752, 753, 754, 755, 756, contains transport authorizations, which exceed expected display only permissions.",SAP NetWeaver AS for ABAP and ABAP Platform,0.000540000,0.234870000,D,CWE-863,both,2021
CVE-2021-21349,Priority 2,0.01493,8.6,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is a vulnerability which may allow a remote attacker to request data from internal resources that are not publicly available only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.014930000,0.871590000,A+,CWE-502,both,2021
CVE-2021-21342,Priority 2,0.00973,9.1,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is a vulnerability where the processed stream at unmarshalling time contains type information to recreate the formerly written objects. XStream creates therefore new instances based on these type information. An attacker can manipulate the processed input stream and replace or inject objects, that result in a server-side forgery request. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.009730000,0.837060000,D,CWE-502,both,2021
CVE-2021-21341,Priority 2,0.0107,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is vulnerability which may allow a remote attacker to allocate 100% CPU time on the target system depending on CPU type or parallel execution of such a payload resulting in a denial of service only by manipulating the processed input stream. No user is affected who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.010700000,0.845310000,A+,CWE-400,both,2021
CVE-2021-21344,Priority 2,0.01795,9.8,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is a vulnerability which may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.017950000,0.884100000,D,CWE-434,both,2021
CVE-2021-21347,Priority 2,0.01795,9.8,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is a vulnerability which may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.017950000,0.884100000,B,CWE-434,both,2021
CVE-2021-21346,Priority 2,0.01795,9.8,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is a vulnerability which may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.017950000,0.884100000,B,CWE-434,both,2021
CVE-2021-21351,Priority 1,0.60457,9.1,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is a vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.604570000,0.978600000,C,CWE-434,both,2021
CVE-2021-21345,Priority 1,0.33421,9.9,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is a vulnerability which may allow a remote attacker who has sufficient rights to execute commands of the host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.334210000,0.971440000,C,CWE-94,both,2021
CVE-2021-21348,Priority 2,0.02324,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:xstream_project:xstream:*:*:*:*:*:*:*:*,xstream_project,xstream,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"XStream is a Java library to serialize objects to XML and back again. In XStream before version 1.4.16, there is a vulnerability which may allow a remote attacker to occupy a thread that consumes maximum CPU time and will never return. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types. If you rely on XStream's default blacklist of the Security Framework, you will have to use at least version 1.4.16.",xstream,0.023240000,0.899560000,D,CWE-400,both,2021
CVE-2021-44231,Priority 2,0.00628,9.8,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:sap:abap_platform:701:*:*:*:*:*:*:*,sap,abap_platform,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Internally used text extraction reports allow an attacker to inject code that can be executed by the application. An attacker could thereby control the behavior of the application.,SAP ABAP Server & ABAP Platform (Translation Tools),0.006280000,0.793770000,D,Code injection,both,2021
CVE-2021-42064,Priority 2,0.00244,9.8,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:sap:commerce:1905:*:*:*:*:*:*:*,sap,commerce,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"If configured to use an Oracle database and if a query is created using the flexible search java api with a parameterized ""in"" clause, SAP Commerce - versions 1905, 2005, 2105, 2011, allows attacker to execute crafted database queries, exposing backend database. The vulnerability is present if the parameterized ""in"" clause accepts more than 1000 values.",SAP Commerce,0.002440000,0.651110000,D,SQL Injection,both,2021
CVE-2021-44233,Priority 2,0.00087,8.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:access_control:v1100_700:*:*:*:*:*:*:*,sap,access_control,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"SAP GRC Access Control - versions V1100_700, V1100_731, V1200_750, does not perform necessary authorization checks for an authenticated user, which could lead to escalation of privileges.",SAP GRC Access Control,0.000870000,0.374260000,D,CWE-862,both,2021
CVE-2021-44235,Priority 2,0.00044,6.7,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:700:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,"Two methods of a utility class in SAP NetWeaver AS ABAP - versions 700, 701, 702, 710, 711, 730, 731, 740, 750, 751, 752, 753, 754, 755, 756, allow an attacker with high privileges and has direct access to SAP System, to inject code when executing with a certain transaction class builder. This could allow execution of arbitrary commands on the operating system, that could highly impact the Confidentiality, Integrity and Availability of the system.",SAP NetWeaver AS ABAP,0.000440000,0.137660000,D,Code Injection,both,2021
CVE-2021-42063,Priority 1+,0.00556,6.1,CVSS 3.1,MEDIUM,True,VULNCHECK,cpe:2.3:a:sap:knowledge_warehouse:7.30:*:*:*:*:*:*:*,sap,knowledge_warehouse,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"A security vulnerability has been discovered in the SAP Knowledge Warehouse - versions 7.30, 7.31, 7.40, 7.50. The usage of one SAP KW component within a Web browser enables unauthorized attackers to conduct XSS attacks, which might lead to disclose sensitive data.",SAP Knowledge Warehouse,0.005560000,0.780160000,A+,Cross-Site Scripting,both,2021
CVE-2021-44232,Priority 2,0.00122,7.7,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:saf-t_framework:103:*:*:*:*:*:*:*,sap,saf-t_framework,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,"SAF-T Framework Transaction SAFTN_G allows an attacker to exploit insufficient validation of path information provided by normal user, leading to full server directory access. The attacker can see the whole filesystem structure but cannot overwrite, delete, or corrupt arbitrary files on the server.",SAF-T Framework,0.001220000,0.473920000,D,Path Traversal,both,2021
CVE-2021-37714,Priority 2,0.00907,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:jsoup:jsoup:*:*:*:*:*:*:*:*,jsoup,jsoup,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"jsoup is a Java library for working with HTML. Those using jsoup versions prior to 1.14.2 to parse untrusted HTML or XML may be vulnerable to DOS attacks. If the parser is run on user supplied input, an attacker may supply content that causes the parser to get stuck (loop indefinitely until cancelled), to complete more slowly than usual, or to throw an unexpected exception. This effect may support a denial of service attack. The issue is patched in version 1.14.2. There are a few available workarounds. Users may rate limit input parsing, limit the size of inputs based on system resources, and/or implement thread watchdogs to cap and timeout parse runtimes.",jsoup,0.009070000,0.831040000,B,CWE-835,both,2021
CVE-2021-42068,Priority 4,0.00061,3.3,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,"When a user opens a manipulated GIF (.gif) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9.0, the application crashes and becomes temporarily unavailable to the user until restart of the application.",SAP 3D Visual Enterprise Viewer,0.000610000,0.269770000,D,Improper input validation,both,2021
CVE-2021-42070,Priority 4,0.00061,3.3,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,"When a user opens manipulated Jupiter Tessellation (.jt) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9.0, the application crashes and becomes temporarily unavailable to the user until restart of the application",SAP 3D Visual Enterprise Viewer,0.000610000,0.269770000,D,Improper input validation,both,2021
CVE-2021-42069,Priority 4,0.00065,3.3,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,sap,3d_visual_enterprise_viewer,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,"When a user opens manipulated Tagged Image File Format (.tif) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9.0, the application crashes and becomes temporarily unavailable to the user until restart of the application",SAP 3D Visual Enterprise Viewer,0.000650000,0.293760000,D,Improper input validation,both,2021
CVE-2021-42061,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"SAP BusinessObjects Business Intelligence Platform (Web Intelligence) - version 420, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. This allows a low privileged attacker to retrieve some data from the victim but will never be able to modify the document and publish these modifications to the server. It impacts the ""Quick Prompt"" workflow.",SAP BusinessObjects Business Intelligence Platform,0.000540000,0.234870000,D,CWE-79,both,2021
